doc_id,doc,target,arguments,resps,filtered_resps,doc_hash,prompt_hash,target_hash,exact_match
322,"{'premise': '경기를 지켜보던 관객들이 슬퍼했다.', 'question': '원인', 'alternative_1': '선수가 심각한 부상을 입었다.', 'alternative_2': '선수가 세계신기록을 경신했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uacbd\\uae30\\ub97c \\uc9c0\\ucf1c\\ubcf4\\ub358 \\uad00\\uac1d\\ub4e4\\uc774 \\uc2ac\\ud37c\\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc120\\uc218\\uac00 \\uc2ec\\uac01\\ud55c \\ubd80\\uc0c1\\uc744 \\uc785\\uc5c8\\ub2e4.\\n2.\\uc120\\uc218\\uac00 \\uc138\\uacc4\\uc2e0\\uae30\\ub85d\\uc744 \\uacbd\\uc2e0\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.선수가 심각한 부상을 입었다.']],['1'],2e6d1c60400a9981a2d38b725a5a9833fe8c85e73e40b2dd309f127452012418,37fd502e97793934fdb14d3eb0b216064196f2339da7f0849c062ac873a73522,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
323,"{'premise': '갑자기 소나기가 내렸다.', 'question': '결과', 'alternative_1': '우산을 샀다.', 'alternative_2': '양산을 샀다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uac11\\uc790\\uae30 \\uc18c\\ub098\\uae30\\uac00 \\ub0b4\\ub838\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc6b0\\uc0b0\\uc744 \\uc0c0\\ub2e4.\\n2.\\uc591\\uc0b0\\uc744 \\uc0c0\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.우산을 샀다.']],['1'],d78c732718340efb7ddc5242f892c7f63e4e54f3390b6dc1dba94d19431562fc,85f60aee69840c3ae123012cac0618625afe2b26b405bd255f1cc964a05776e9,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
324,"{'premise': '옷을 환불했다.', 'question': '원인', 'alternative_1': '옷이 마음에 들었다.', 'alternative_2': '옷에 얼룩이 있었다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc637\\uc744 \\ud658\\ubd88\\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc637\\uc774 \\ub9c8\\uc74c\\uc5d0 \\ub4e4\\uc5c8\\ub2e4.\\n2.\\uc637\\uc5d0 \\uc5bc\\ub8e9\\uc774 \\uc788\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.옷에 얼룩이 있었다.']],['2'],af79d1ffad2a2c9d0d2f8ebc8f4f9ff548476cd2990b7b1c231f685dbc10f5e0,a8cbfa7c27491afccacaa36b1d093e29e64579823147925b20054ea7a62b8a3f,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
325,"{'premise': '음식을 담은 비닐에 구멍이 뚫렸다.', 'question': '결과', 'alternative_1': '내용물이 새어나왔다.', 'alternative_2': '내용물이 잘 보존되었다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc74c\\uc2dd\\uc744 \\ub2f4\\uc740 \\ube44\\ub2d0\\uc5d0 \\uad6c\\uba4d\\uc774 \\ub6ab\\ub838\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ub0b4\\uc6a9\\ubb3c\\uc774 \\uc0c8\\uc5b4\\ub098\\uc654\\ub2e4.\\n2.\\ub0b4\\uc6a9\\ubb3c\\uc774 \\uc798 \\ubcf4\\uc874\\ub418\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.내용물이 새어나왔다.']],['1'],0a549699a1c98ba202ed21fb1f68a4017a986fb028af4e753c2910b25d019319,90fb8880fa4fb157351da765b63e6b2ee5fa731b7b3fafcebba6bd7cbce3d352,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
326,"{'premise': '고구마를 오븐에 넣었다.', 'question': '결과', 'alternative_1': '고구마가 잘 익었다.', 'alternative_2': '고구마가 썩었다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uace0\\uad6c\\ub9c8\\ub97c \\uc624\\ube10\\uc5d0 \\ub123\\uc5c8\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uace0\\uad6c\\ub9c8\\uac00 \\uc798 \\uc775\\uc5c8\\ub2e4.\\n2.\\uace0\\uad6c\\ub9c8\\uac00 \\uc369\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.고구마가 잘 익었다.']],['1'],0c03b721666c325550705348903e0b7ba99ac1f509cbe77175ad9c80e04ef42a,b06e521d3c97fcc80b74a4c29cc550e88f367360e143ec08be4762a980441dae,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
327,"{'premise': '모니터의 전원이 꺼졌다.', 'question': '원인', 'alternative_1': '모니터의 케이블을 콘센트에 꽂았다.', 'alternative_2': '모니터의 케이블을 콘센트에서 뽑았다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ubaa8\\ub2c8\\ud130\\uc758 \\uc804\\uc6d0\\uc774 \\uaebc\\uc84c\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ubaa8\\ub2c8\\ud130\\uc758 \\ucf00\\uc774\\ube14\\uc744 \\ucf58\\uc13c\\ud2b8\\uc5d0 \\uaf42\\uc558\\ub2e4.\\n2.\\ubaa8\\ub2c8\\ud130\\uc758 \\ucf00\\uc774\\ube14\\uc744 \\ucf58\\uc13c\\ud2b8\\uc5d0\\uc11c \\ubf51\\uc558\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.모니터의 케이블을 콘센트에서 뽑았다.']],['2'],6e18d1520971a985eb6a3bb41c24276bf87e2f8e97948179d924b0b1bb539b02,104059870d2f38e55a58c1f3a10d8554bda2ad1ccce790a99291e7ef7cece65c,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
328,"{'premise': '남자가 미친듯이 웃었다.', 'question': '원인', 'alternative_1': '남자가 코미디 프로를 시청했다.', 'alternative_2': '남자가 공포 영화를 시청했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uac00 \\ubbf8\\uce5c\\ub4ef\\uc774 \\uc6c3\\uc5c8\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ub0a8\\uc790\\uac00 \\ucf54\\ubbf8\\ub514 \\ud504\\ub85c\\ub97c \\uc2dc\\uccad\\ud588\\ub2e4.\\n2.\\ub0a8\\uc790\\uac00 \\uacf5\\ud3ec \\uc601\\ud654\\ub97c \\uc2dc\\uccad\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.남자가 코미디 프로를 시청했다.']],['1'],eb9eebc6ab31d44c299f4cebc9621bba59a3495eb449b5fdcf4bf1f118198bf4,6288033f8fd9b737c5209e3b8aca44f8fb96c9b79d9c4b335cbcf37da50a0284,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
329,"{'premise': '갑자기 세차게 비가 왔다.', 'question': '결과', 'alternative_1': '빨래를 했다.', 'alternative_2': '창문을 닫았다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uac11\\uc790\\uae30 \\uc138\\ucc28\\uac8c \\ube44\\uac00 \\uc654\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ube68\\ub798\\ub97c \\ud588\\ub2e4.\\n2.\\ucc3d\\ubb38\\uc744 \\ub2eb\\uc558\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.창문을 닫았다.']],['2'],e347d9dd44b15a352204b401ff7ebb882983a02f19521c11af5a3d8bb83f5333,9cb7e36654df8623113e59a5e05d66b0b9ec3904438807c29e7653397047077f,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
330,"{'premise': '돋보기 안경을 착용했다.', 'question': '결과', 'alternative_1': '멀리 있는 것이 더 또렷하게 보인다.', 'alternative_2': '가까이 있는 것이 더 또렷하게 보인다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub3cb\\ubcf4\\uae30 \\uc548\\uacbd\\uc744 \\ucc29\\uc6a9\\ud588\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uba40\\ub9ac \\uc788\\ub294 \\uac83\\uc774 \\ub354 \\ub610\\ub837\\ud558\\uac8c \\ubcf4\\uc778\\ub2e4.\\n2.\\uac00\\uae4c\\uc774 \\uc788\\ub294 \\uac83\\uc774 \\ub354 \\ub610\\ub837\\ud558\\uac8c \\ubcf4\\uc778\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.가까이 있는 것이 더 또렷하게 보인다.']],['2'],cac12929f1ee2bfd16e7a4bf4615e9812a0f52363197c5be0309b8b11a64f7c0,c1e7b982b287fe6c112802511f745cade251317a6529d7e3e352eab24e33a62a,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
331,"{'premise': '남성이 지나가는 사람에게 시간을 물었다.', 'question': '결과', 'alternative_1': '남성이 시계를 차고 나왔다.', 'alternative_2': '남성이 시계를 두고 나왔다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc131\\uc774 \\uc9c0\\ub098\\uac00\\ub294 \\uc0ac\\ub78c\\uc5d0\\uac8c \\uc2dc\\uac04\\uc744 \\ubb3c\\uc5c8\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ub0a8\\uc131\\uc774 \\uc2dc\\uacc4\\ub97c \\ucc28\\uace0 \\ub098\\uc654\\ub2e4.\\n2.\\ub0a8\\uc131\\uc774 \\uc2dc\\uacc4\\ub97c \\ub450\\uace0 \\ub098\\uc654\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.남성이 시계를 두고 나왔다.']],['2'],de63688a2703a3ad34fcd715f5d5a25b91a6ca4ef605b86a102c491e3b242432,c51724b663edafe8b0127774013645f8305aa7a97238b36d7b9ca87a5b57c1da,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
332,"{'premise': '남자가 아이스크림 세 통을 먹어 치웠다.', 'question': '결과', 'alternative_1': '남자가 배탈이 났다.', 'alternative_2': '남자의 배에 상처가 났다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uac00 \\uc544\\uc774\\uc2a4\\ud06c\\ub9bc \\uc138 \\ud1b5\\uc744 \\uba39\\uc5b4 \\uce58\\uc6e0\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ub0a8\\uc790\\uac00 \\ubc30\\ud0c8\\uc774 \\ub0ac\\ub2e4.\\n2.\\ub0a8\\uc790\\uc758 \\ubc30\\uc5d0 \\uc0c1\\ucc98\\uac00 \\ub0ac\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.남자가 배탈이 났다.']],['1'],3c9e942bae275718b7e48315d9cdbd41eefaaf642826c22115f7c6ec4b5d9358,fcc4addc4d89a231a25387a32684fb4d7157ac2e9ed661e7429dd27308f44faa,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
333,"{'premise': '수분크림을 발랐다.', 'question': '결과', 'alternative_1': '얼굴이 촉촉해졌다.', 'alternative_2': '얼굴이 건조해졌다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc218\\ubd84\\ud06c\\ub9bc\\uc744 \\ubc1c\\ub790\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc5bc\\uad74\\uc774 \\ucd09\\ucd09\\ud574\\uc84c\\ub2e4.\\n2.\\uc5bc\\uad74\\uc774 \\uac74\\uc870\\ud574\\uc84c\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.얼굴이 촉촉해졌다.']],['1'],9a4f39f7e36714fa6c99a35df443ef147ced91d7ce81c17642c156860939bec9,9be86ef10345e5bb9c7c2b440fc5ec94d3c0cca8021f5798a22381137184a9b9,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
334,"{'premise': '소년의 엄마가 한숨을 쉬었다.', 'question': '원인', 'alternative_1': '소년이 숙제를 훌륭하게 끝냈다.', 'alternative_2': '소년이 시험을 망쳤다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc18c\\ub144\\uc758 \\uc5c4\\ub9c8\\uac00 \\ud55c\\uc228\\uc744 \\uc26c\\uc5c8\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc18c\\ub144\\uc774 \\uc219\\uc81c\\ub97c \\ud6cc\\ub96d\\ud558\\uac8c \\ub05d\\ub0c8\\ub2e4.\\n2.\\uc18c\\ub144\\uc774 \\uc2dc\\ud5d8\\uc744 \\ub9dd\\ucce4\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.소년이 시험을 망쳤다.']],['2'],a6fed074aa4640f09ceacabcb07642708f667fdafd79e8e42b8f629ad91d2520,95e2b5758a8dbf1e77f932a267d31f8c1ecad2568a2c81bfc0c4a4912ca832c7,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
335,"{'premise': '설거지를 했다.', 'question': '원인', 'alternative_1': '집에서 요리를 해 먹었다.', 'alternative_2': '외식을 하고 집에 들어왔다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc124\\uac70\\uc9c0\\ub97c \\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc9d1\\uc5d0\\uc11c \\uc694\\ub9ac\\ub97c \\ud574 \\uba39\\uc5c8\\ub2e4.\\n2.\\uc678\\uc2dd\\uc744 \\ud558\\uace0 \\uc9d1\\uc5d0 \\ub4e4\\uc5b4\\uc654\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.집에서 요리를 해 먹었다.']],['1'],06d38e90c0cf5be088cf958815a963e2ad9c9645cd873e0d4fea147f2b852493,44459d4dd994cd41b6e70d6fcf0f86518acea9dc2efed30bb2745bacf87723de,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
336,"{'premise': '남자가 오랫동안 의자에 앉아 있었다.', 'question': '결과', 'alternative_1': '남자의 팔이 아팠다.', 'alternative_2': '남자의 허리가 아팠다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uac00 \\uc624\\ub7ab\\ub3d9\\uc548 \\uc758\\uc790\\uc5d0 \\uc549\\uc544 \\uc788\\uc5c8\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ub0a8\\uc790\\uc758 \\ud314\\uc774 \\uc544\\ud320\\ub2e4.\\n2.\\ub0a8\\uc790\\uc758 \\ud5c8\\ub9ac\\uac00 \\uc544\\ud320\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.남자의 허리가 아팠다.']],['2'],4b3f930059f80113b9c093c76364ad77f9331788a05c5562ccb9eb145dcedc82,425721b56eba02877040f9b01bf171147116d8db814cc0b71c68ca6cde0dd6eb,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
337,"{'premise': '인쇄물이 선명하게 출력되지 않았다.', 'question': '원인', 'alternative_1': '인쇄기의 잉크가 충전되었다.', 'alternative_2': '인쇄기의 잉크가 다 떨어졌다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc778\\uc1c4\\ubb3c\\uc774 \\uc120\\uba85\\ud558\\uac8c \\ucd9c\\ub825\\ub418\\uc9c0 \\uc54a\\uc558\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc778\\uc1c4\\uae30\\uc758 \\uc789\\ud06c\\uac00 \\ucda9\\uc804\\ub418\\uc5c8\\ub2e4.\\n2.\\uc778\\uc1c4\\uae30\\uc758 \\uc789\\ud06c\\uac00 \\ub2e4 \\ub5a8\\uc5b4\\uc84c\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.인쇄기의 잉크가 다 떨어졌다.']],['2'],177d3e3c207f09222ee063f04d7910c47e8eb2d920484fdf831dbdf0f3ee2bed,80dd7f293572149bfd114195071bf05154078714831bea318f6c3162e2f09eb8,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
